date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:07:47	735042/735042	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20May%202018%2020:49:38%20GMT	http://thepointsb.com/wp-content/uploads/2018/05/Home_Smitten_Ice_Gradient-01.jpg	E:/Sites/ThePoint/thepointsb.com/wp-content/uploads/2018/05/Home_Smitten_Ice_Gradient-01.jpg	(from http://thepointsb.com/)
21:07:48	92400/92400	---M--	200	added ('OK')	font/ttf	date:Wed,%2020%20Jun%202018%2019:54:23%20GMT	http://thepointsb.com/wp-content/themes/Divi/core/admin/fonts/modules.ttf	E:/Sites/ThePoint/thepointsb.com/wp-content/themes/Divi/core/admin/fonts/modules.ttf	(from http://thepointsb.com/wp-content/themes/Divi/style.css?ver=4.9.8)
21:07:52	301078/301078	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2020%20Jun%202018%2019:54:23%20GMT	http://thepointsb.com/wp-content/themes/Divi/core/admin/fonts/modules.svg	E:/Sites/ThePoint/thepointsb.com/wp-content/themes/Divi/core/admin/fonts/modules.svg	(from http://thepointsb.com/wp-content/themes/Divi/style.css?ver=4.9.8)
21:07:54	1422/1422	---M--	200	added ('OK')	image/gif	date:Wed,%2020%20Jun%202018%2019:54:23%20GMT	http://thepointsb.com/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	E:/Sites/ThePoint/thepointsb.com/wp-content/themes/Divi/includes/builder/styles/images/subscribe-loader.gif	(from http://thepointsb.com/wp-content/themes/Divi/style.css?ver=4.9.8)
21:07:56	9427/9427	---M--	200	added ('OK')	image/gif	date:Wed,%2020%20Jun%202018%2019:54:23%20GMT	http://thepointsb.com/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	E:/Sites/ThePoint/thepointsb.com/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	(from http://thepointsb.com/wp-content/themes/Divi/style.css?ver=4.9.8)
21:07:57	92564/92564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2020%20Jun%202018%2019:54:23%20GMT	http://thepointsb.com/wp-content/themes/Divi/core/admin/fonts/modules.eot?	E:/Sites/ThePoint/thepointsb.com/wp-content/themes/Divi/core/admin/fonts/modulesd41d.eot	(from http://thepointsb.com/wp-content/themes/Divi/style.css?ver=4.9.8)
21:07:59	17119/17119	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Jun%202018%2019:54:23%20GMT	http://thepointsb.com/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	E:/Sites/ThePoint/thepointsb.com/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	(from http://thepointsb.com/wp-content/themes/Divi/style.css?ver=4.9.8)
21:08:00	2182/2182	---MC-	200	added ('OK')	application/json	date:Wed,%2022%20Aug%202018%2004:07:57%20GMT	http://thepointsb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthepointsb.com%2Ftpabout%2F	E:/Sites/ThePoint/thepointsb.com/wp-json/oembed/1.0/embedd69e.json	(from http://thepointsb.com/tpabout/)
21:08:00	22449/22449	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Aug%202018%2017:19:01%20GMT	http://thepointsb.com/wp-includes/fonts/dashicons.eot	E:/Sites/ThePoint/thepointsb.com/wp-includes/fonts/dashicons.eot	(from http://thepointsb.com/wp-includes/css/dashicons.min.css?ver=4.9.8)
21:08:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Aug%202018%2004:07:59%20GMT	http://thepointsb.com/?p=2029	E:/Sites/ThePoint/thepointsb.com/index7b09.html	(from http://thepointsb.com/tpabout/)
21:08:01	2279/2279	---MC-	200	added ('OK')	text/xml	date:Wed,%2022%20Aug%202018%2004:07:59%20GMT	http://thepointsb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthepointsb.com%2Ftpabout%2F&format=xml	E:/Sites/ThePoint/thepointsb.com/wp-json/oembed/1.0/embed2209	(from http://thepointsb.com/tpabout/)
21:08:04	92476/92476	---M--	200	added ('OK')	font/woff	date:Wed,%2020%20Jun%202018%2019:54:23%20GMT	http://thepointsb.com/wp-content/themes/Divi/core/admin/fonts/modules.woff	E:/Sites/ThePoint/thepointsb.com/wp-content/themes/Divi/core/admin/fonts/modules.woff	(from http://thepointsb.com/wp-content/themes/Divi/style.css?ver=4.9.8)
21:08:14	80805/80805	---M--	200	added ('OK')	image/png	date:Tue,%2029%20May%202018%2022:47:31%20GMT	http://thepointsb.com/wp-content/uploads/2018/05/The-Point-Header_02-01-01.png	E:/Sites/ThePoint/thepointsb.com/wp-content/uploads/2018/05/The-Point-Header_02-01-01.png	(from http://thepointsb.com/tpabout/)
21:08:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Aug%202018%2004:08:13%20GMT	http://thepointsb.com/?page_id=2167&et_fb=1	E:/Sites/ThePoint/thepointsb.com/indexbe9d.html	(from http://thepointsb.com/tpabout/)
21:10:30	1881838/1881838	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2022:02:25%20GMT	http://thepointsb.com/wp-content/uploads/2018/06/The-Point-Homepage-01.png	E:/Sites/ThePoint/thepointsb.com/wp-content/uploads/2018/06/The-Point-Homepage-01.png	(from http://thepointsb.com/)
21:10:35	30931/30931	---MC-	200	added ('OK')	text/html	date:Wed,%2022%20Aug%202018%2004:10:29%20GMT	http://thepointsb.com/mommyandme/	E:/Sites/ThePoint/thepointsb.com/mommyandme/index.html	(from http://thepointsb.com/tpabout/)
21:10:56	124450/124450	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Aug%202018%2020:37:26%20GMT	http://thepointsb.com/wp-content/uploads/2018/08/Tocaya-Banner.jpg	E:/Sites/ThePoint/thepointsb.com/wp-content/uploads/2018/08/Tocaya-Banner.jpg	(from http://thepointsb.com/tpabout/)
21:11:17	128505/128505	---M--	200	added ('OK')	image/png	date:Tue,%2029%20May%202018%2023:14:25%20GMT	http://thepointsb.com/wp-content/uploads/2018/05/The-Point-Logo-02.png	E:/Sites/ThePoint/thepointsb.com/wp-content/uploads/2018/05/The-Point-Logo-02.png	(from http://thepointsb.com/tpabout/)
21:11:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Aug%202018%2004:11:16%20GMT	http://thepointsb.com/contact	E:/Sites/ThePoint/thepointsb.com/contact.53.delayed	(from http://thepointsb.com/tpabout/)
21:11:19	9850/9850	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jun%202018%2018:06:04%20GMT	http://thepointsb.com/wp-content/uploads/2018/06/The-Point-Mobile-Header.png	E:/Sites/ThePoint/thepointsb.com/wp-content/uploads/2018/06/The-Point-Mobile-Header.png	(from http://thepointsb.com/tpabout/)
21:11:21	2234/2234	---MC-	200	added ('OK')	application/json	date:Wed,%2022%20Aug%202018%2004:11:18%20GMT	http://thepointsb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthepointsb.com%2Fdirectory%2F	E:/Sites/ThePoint/thepointsb.com/wp-json/oembed/1.0/embed4cfb.json	(from http://thepointsb.com/directory/)
21:11:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Aug%202018%2004:11:20%20GMT	http://thepointsb.com/?p=3113	E:/Sites/ThePoint/thepointsb.com/indexdfc2.html	(from http://thepointsb.com/directory/)
21:11:23	2333/2333	---MC-	200	added ('OK')	text/xml	date:Wed,%2022%20Aug%202018%2004:11:20%20GMT	http://thepointsb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthepointsb.com%2Fdirectory%2F&format=xml	E:/Sites/ThePoint/thepointsb.com/wp-json/oembed/1.0/embedc526	(from http://thepointsb.com/directory/)
21:11:37	86263/86263	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202018%2017:41:10%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/1..jpeg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/1..jpg	(from http://thepointsb.com/directory/)
21:11:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Aug%202018%2004:11:36%20GMT	http://thepointsb.com/directory/directory/	E:/Sites/ThePoint/thepointsb.com/directory/directory/index.html	(from http://thepointsb.com/directory/)
21:11:55	99270/99270	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202018%2018:13:08%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/2..jpeg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/2..jpg	(from http://thepointsb.com/directory/)
21:11:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Aug%202018%2004:11:53%20GMT	http://thepointsb.com/directory/shopping/	E:/Sites/ThePoint/thepointsb.com/directory/shopping/index.html	(from http://thepointsb.com/directory/)
21:12:07	67716/67716	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202018%2018:14:24%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/3.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/3.jpg	(from http://thepointsb.com/directory/)
21:12:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Aug%202018%2004:12:06%20GMT	http://thepointsb.com/directory/dining/	E:/Sites/ThePoint/thepointsb.com/directory/dining/index.html	(from http://thepointsb.com/directory/)
21:12:22	86356/86356	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2018:00:33%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/2-1.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/2-1.jpg	(from http://thepointsb.com/directory/)
21:12:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Aug%202018%2004:12:21%20GMT	http://thepointsb.com/directory/services/	E:/Sites/ThePoint/thepointsb.com/directory/services/index.html	(from http://thepointsb.com/directory/)
21:12:39	96939/96939	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2017:55:35%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/1.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/1.jpg	(from http://thepointsb.com/directory/)
21:12:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Aug%202018%2004:12:38%20GMT	http://thepointsb.com/directory/office/	E:/Sites/ThePoint/thepointsb.com/directory/office/index.html	(from http://thepointsb.com/directory/)
21:12:50	58173/58173	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2018:00:33%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/3-2.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/3-2.jpg	(from http://thepointsb.com/directory/)
21:13:06	98212/98212	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:44:01%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/1.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/1.png	(from http://thepointsb.com/directory/)
21:13:10	1934755/1934755	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20May%202018%2020:45:42%20GMT	http://thepointsb.com/wp-content/uploads/2018/05/courtyard.jpg	E:/Sites/ThePoint/thepointsb.com/wp-content/uploads/2018/05/courtyard.jpg	(from http://thepointsb.com/tpabout/)
21:13:21	90078/90078	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20May%202018%2018:15:22%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/8.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/8.jpg	(from http://thepointsb.com/directory/)
21:13:24	15093/15093	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2016:54:24%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/4.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/4.jpg	(from http://thepointsb.com/directory/)
21:13:28	110815/110815	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:55:35%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/2.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/2.png	(from http://thepointsb.com/directory/)
21:13:43	90334/90334	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2016:54:25%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/5.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/5.png	(from http://thepointsb.com/directory/)
21:13:52	170694/170694	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2017:44:02%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/2.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/2.jpg	(from http://thepointsb.com/directory/)
21:14:00	101450/101450	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2016:54:26%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/6.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/6.png	(from http://thepointsb.com/directory/)
21:14:05	80596/80596	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2016:54:27%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/7.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/7.jpg	(from http://thepointsb.com/directory/)
21:14:19	113269/113269	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:05:28%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/8.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/8.png	(from http://thepointsb.com/directory/)
21:14:20	88766/88766	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:05:29%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/9.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/9.png	(from http://thepointsb.com/directory/)
21:14:36	96033/96033	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:05:30%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/10.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/10.png	(from http://thepointsb.com/directory/)
21:14:37	110602/110602	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:44:03%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/3.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/3.png	(from http://thepointsb.com/directory/)
21:14:47	65455/65455	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jun%202018%2016:47:39%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/06/1461178188_Monograph-Web.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/06/1461178188_Monograph-Web.jpg	(from http://thepointsb.com/directory/)
21:14:51	87397/87397	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:05:30%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/11.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/11.png	(from http://thepointsb.com/directory/)
21:15:02	92219/92219	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:44:04%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/4.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/4.png	(from http://thepointsb.com/directory/)
21:15:06	88601/88601	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:10:16%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/12.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/12.png	(from http://thepointsb.com/directory/)
21:15:17	87922/87922	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:47:53%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/5-1.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/5-1.png	(from http://thepointsb.com/directory/)
21:15:21	88747/88747	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2017:55:37%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/4-1.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/4-1.jpg	(from http://thepointsb.com/directory/)
21:15:34	101838/101838	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:10:17%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/13.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/13.png	(from http://thepointsb.com/directory/)
21:15:34	82069/82069	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2017:47:53%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/6.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/6.jpg	(from http://thepointsb.com/directory/)
21:15:44	61740/61740	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2017:10:17%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/14.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/14.jpg	(from http://thepointsb.com/directory/)
21:15:51	101270/101270	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2017:10:18%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/15.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/15.jpg	(from http://thepointsb.com/directory/)
21:15:56	74108/74108	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:13:33%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/16.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/16.png	(from http://thepointsb.com/directory/)
21:16:05	85521/85521	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:13:34%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/17.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/17.png	(from http://thepointsb.com/directory/)
21:16:12	94346/94346	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:47:54%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/7.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/7.png	(from http://thepointsb.com/directory/)
21:16:14	12241/12241	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2017:13:34%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/18.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/18.jpg	(from http://thepointsb.com/directory/)
21:16:20	89850/89850	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2018:00:34%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/4-1.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/4-1.png	(from http://thepointsb.com/directory/)
21:16:30	96916/96916	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:47:55%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/8-1.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/8-1.png	(from http://thepointsb.com/directory/)
21:16:36	3213706/3213706	---M--	200	added ('OK')	image/png	date:Tue,%2029%20May%202018%2022:33:24%20GMT	http://thepointsb.com/wp-content/uploads/2018/05/The-Point-Bottom-footer-01-2.png	E:/Sites/ThePoint/thepointsb.com/wp-content/uploads/2018/05/The-Point-Bottom-footer-01-2.png	(from http://thepointsb.com/tpabout/)
21:16:43	138029/138029	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2017:51:47%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/9.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/9.jpg	(from http://thepointsb.com/directory/)
21:16:46	97385/97385	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2017:51:48%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/10-1.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/10-1.png	(from http://thepointsb.com/directory/)
21:16:47	63936/63936	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2017:51:49%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/11.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/11.jpg	(from http://thepointsb.com/directory/)
21:16:59	100869/100869	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2018:00:35%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/5-2.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/5-2.png	(from http://thepointsb.com/directory/)
21:17:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Aug%202018%2004:16:58%20GMT	http://thepointsb.com/directory	E:/Sites/ThePoint/thepointsb.com/directory.7f.delayed	(from http://thepointsb.com/directory/)
21:17:00	0/-1	---M--	301	error ('')			http://thepointsb.com/contact	E:/Sites/ThePoint/thepointsb.com/contact.80.delayed	(from http://thepointsb.com/directory/)
21:17:01	2177/2177	---MC-	200	added ('OK')	application/json	date:Wed,%2022%20Aug%202018%2004:16:59%20GMT	http://thepointsb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthepointsb.com%2Fnews-2%2F	E:/Sites/ThePoint/thepointsb.com/wp-json/oembed/1.0/embed61ef.json	(from http://thepointsb.com/news-2/)
21:17:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Aug%202018%2004:17:00%20GMT	http://thepointsb.com/?p=2215	E:/Sites/ThePoint/thepointsb.com/indexfb4d.html	(from http://thepointsb.com/news-2/)
21:17:03	2274/2274	---MC-	200	added ('OK')	text/xml	date:Wed,%2022%20Aug%202018%2004:17:01%20GMT	http://thepointsb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthepointsb.com%2Fnews-2%2F&format=xml	E:/Sites/ThePoint/thepointsb.com/wp-json/oembed/1.0/embede568	(from http://thepointsb.com/news-2/)
21:17:08	141872/141872	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20May%202018%2017:55:37%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/5.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/5.jpg	(from http://thepointsb.com/directory/)
21:17:23	120624/120624	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jun%202018%2019:20:53%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/06/Eater_LA_Tocaya.jpg	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/06/Eater_LA_Tocaya.jpg	(from http://thepointsb.com/news-2/)
21:17:28	261538/261538	---M--	200	added ('OK')	application/pdf	date:Mon,%2021%20May%202018%2018:05:26%20GMT	http://thepointsb.com/wp-content/uploads/2018/05/Directory_May_2018.pdf	E:/Sites/ThePoint/thepointsb.com/wp-content/uploads/2018/05/Directory_May_2018.pdf	(from http://thepointsb.com/directory/)
21:18:11	3741996/3741996	---M--	200	added ('OK')	image/png	date:Tue,%2029%20May%202018%2022:33:33%20GMT	http://thepointsb.com/wp-content/uploads/2018/05/The-Point-Bottom-footer-02-2.png	E:/Sites/ThePoint/thepointsb.com/wp-content/uploads/2018/05/The-Point-Bottom-footer-02-2.png	(from http://thepointsb.com/tpabout/)
21:18:45	598408/598408	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2019:57:48%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-12.55.17-PM.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-12.55.17-PM.png	(from http://thepointsb.com/news-2/)
21:18:57	546171/546171	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2019:57:51%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-12.55.33-PM.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-12.55.33-PM.png	(from http://thepointsb.com/news-2/)
21:19:29	779140/779140	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2019:57:49%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-12.55.24-PM.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-12.55.24-PM.png	(from http://thepointsb.com/news-2/)
21:19:55	648121/648121	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2019:57:52%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-12.55.43-PM.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-12.55.43-PM.png	(from http://thepointsb.com/news-2/)
21:20:45	741963/741963	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2019:57:54%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-12.55.49-PM.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-12.55.49-PM.png	(from http://thepointsb.com/news-2/)
21:20:45	0/-1	---M--	301	error ('')			http://thepointsb.com/contact	E:/Sites/ThePoint/thepointsb.com/contact.8c.delayed	(from http://thepointsb.com/news-2/)
21:20:56	753678/753678	---M--	200	added ('OK')	image/png	date:Mon,%2021%20May%202018%2019:57:55%20GMT	http://thepoint.thepointsb.com/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-12.55.57-PM.png	E:/Sites/ThePoint/thepoint.thepointsb.com/wp-content/uploads/2018/05/Screen-Shot-2018-05-21-at-12.55.57-PM.png	(from http://thepointsb.com/news-2/)
21:20:58	2204/2204	---MC-	200	added ('OK')	application/json	date:Wed,%2022%20Aug%202018%2004:20:55%20GMT	http://thepointsb.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fthepointsb.com%2Fthepointleasing%2F	E:/Sites/ThePoint/thepointsb.com/wp-json/oembed/1.0/embed067c.json	(from http://thepointsb.com/thepointleasing/)
21:20:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Aug%202018%2004:20:56%20GMT	http://thepointsb.com/?p=2006	E:/Sites/ThePoint/thepointsb.com/index7254.html	(from http://thepointsb.com/thepointleasing/)
